id_original,nombre_referencia,total_docs,toxicidad_genetica,carcinogenesis,disrupcion_endocrina,toxicidad_metabolica,microbiota_gut_health,barrera_hematoencefalica,inmunotoxicidad_alergia,inflamacion_cronica,potencial_bioactivo,evidencia_clinica_humana,estudios_mecanisticos
158,Glutamic acid,69082,753,5808,7311,980,299,6603,494,1640,4912,2410,28784
159,Sorbitan monooleate,753,5,88,21,13,4,4,14,7,69,81,151
160,Erythrosine,1894,41,211,70,24,5,23,43,19,77,209,220
161,Hydrochloric acid,16855,130,844,224,56,60,46,198,252,1325,532,2000
162,Formaldehyde,81786,2694,26581,5125,246,115,652,2367,2066,5266,7225,19989
163,Sodium hydrogen malate,180,4,2,4,1,0,0,4,0,28,0,56
164,Lecithin citrate,488,3,71,17,12,2,1,5,6,29,89,48
165,Carrageenan,15997,196,2065,429,101,126,122,527,2509,8597,240,4804
166,calcium lactate,1050,7,139,54,21,2,4,16,14,56,208,126
167,Leucine,99768,2109,17104,11078,2569,635,1597,1078,4834,6305,4243,49051
168,Annatto,481,37,52,28,21,7,1,16,25,344,30,132
169,Magnesium diglutamate,206,4,39,17,6,2,1,0,6,6,54,19
170,Sodium gluconate,1330,7,81,21,10,0,4,12,52,75,249,257
171,Basic methacrylate copolymer,200000,81550,200000,200000,89493,45134,58528,39503,124640,200000,200000,200000
172,Hydroxypropyl distarch phosphate,71,1,9,1,3,0,0,0,1,1,10,10
173,Polyglycerol polyricinoleate,393,3,54,16,7,2,3,2,2,33,53,35
174,Trisodium phosphate,240,3,7,1,0,0,0,0,0,10,3,21
175,Orange GGN,1124,12,204,47,14,3,14,18,12,27,195,74
176,Spiramycin,1867,15,129,21,3,5,10,46,37,84,250,354
177,Sulphuric acid,13298,1091,763,263,45,88,35,119,135,611,361,1444
178,ammonium malate,422,2,68,17,11,0,5,5,8,11,110,32
179,Tragacanth,865,7,85,18,13,4,6,18,13,94,65,128
180,Pullulan,2303,24,235,46,11,12,10,37,50,260,48,661
181,Monopotassium glutamate,221,3,43,9,5,2,6,3,2,8,54,34
182,Helium,16487,214,842,116,42,6,40,403,118,409,736,1088
183,Octyl gallate,676,8,117,36,13,3,5,28,15,116,91,111
184,Methyl glucoside-coconut oil ester,2216,46,215,52,18,1,16,8,33,276,91,238
185,Sodium nitrate,2136,48,780,59,48,13,16,15,34,262,181,288
186,Dicalcium phosphate,1074,2,20,5,0,2,0,18,5,41,73,237
187,Neutral methacrylate copolymer,62,3,13,4,1,0,1,1,1,4,13,7
188,Mineral oil high viscosity,7617,126,804,175,89,23,23,135,192,577,443,956
189,Zinc acetate,1594,27,107,45,13,8,13,13,19,111,174,227
190,Sodium ferrocyanide,285,5,55,19,10,2,3,3,6,15,68,32
191,white and yellow beeswax,143,0,21,7,7,0,4,4,0,8,27,15
192,Oligoesters of sucrose type I,2,0,0,1,0,0,0,0,1,0,0,1
193,Dehydroacetic acid,669,7,107,34,12,3,3,11,13,23,105,57
194,Polyoxyethylene sorbitan monostearate,200000,23061,200000,106147,50183,5750,26460,21471,47093,93691,200000,200000
195,Copper complexes of chlorophyllins,2,1,1,0,0,0,0,0,0,0,0,0
196,ammonium persulfate,953,12,48,22,4,2,6,73,6,63,54,129
197,Partially hydrolyzed lecithin,15,0,0,0,0,0,0,0,0,1,0,3
198,Monopotassium phosphate,74,1,4,0,0,0,0,0,1,8,1,6
199,Alitame,141,0,15,12,11,1,2,1,3,4,38,15
200,Cross-linked sodium carboxymethylcellulose,268,3,52,13,4,1,0,3,3,4,70,24
201,Calcium formiate,533,8,86,24,13,5,4,7,8,12,108,46
202,Stearyl citrate,284,2,51,44,6,1,4,2,4,3,56,38
203,Monostarch phosphate,79,3,12,1,1,0,0,1,1,2,8,8
204,DL-Alpha-tocopherol,472,31,73,26,5,2,7,4,13,424,67,109
205,Chlorophylls,3731,51,75,18,18,4,3,2,12,1253,14,746
206,Enzymatically produced steviol glycosides,60,1,0,4,6,5,0,0,0,1,1,18
207,Sodium acetates,5258,54,340,183,75,69,37,30,102,378,255,896
208,Polyoxyethylene sorbitan monolaurate,325,3,55,14,8,0,4,8,7,14,66,34
209,Polydextrose,428,5,35,6,34,101,2,8,18,158,101,74
210,Titanium dioxide,25517,840,1892,351,62,132,219,126,581,1926,456,4035
211,Sucrose esters of fatty acids,300,2,62,16,6,1,3,4,4,8,77,24
212,Aluminium stearate,227,1,41,14,8,0,2,2,2,4,60,15
213,Potassium carbonate,945,5,49,22,2,0,5,1,5,62,14,87
214,Alanin,685,4,105,38,22,0,6,8,19,43,138,58
215,Algal carotenes,915,13,39,9,16,9,4,2,14,498,9,273
216,ethyl acetate,22950,666,2682,847,309,66,188,127,976,6634,213,5725
217,saffron,3590,81,583,159,109,33,121,48,259,1211,546,846
218,Acetic acid,62166,812,6209,2138,616,1744,443,632,2234,8995,2206,14389
219,Polyoxyethylene (8) stearate,268,1,40,12,8,0,4,5,7,15,62,17
220,Calcium dihydrogen diphosphate,783,10,55,65,4,0,1,3,7,64,7,286
221,Magnesium oxide,4734,42,250,102,65,13,18,13,60,313,423,608
222,Triethyl citrate,333,2,12,4,6,0,3,1,1,48,26,83
223,Thiodipropionic acid,345,4,69,13,8,0,5,2,6,28,82,47
224,Karaya-gum,491,3,63,16,10,2,4,9,8,42,76,71
225,Calcium sulphate,692,3,81,19,5,2,5,4,13,24,140,116
226,Sodium hydrogen carbonate,210,3,25,3,0,1,3,2,2,19,12,47
227,Potassium adipate,448,5,73,16,7,0,3,2,8,14,107,41
228,Carbon dioxide,149984,423,6427,1740,1607,212,749,1310,1031,5165,13919,13508
229,Sodium sorbate,662,13,116,34,24,1,6,5,9,17,123,56
230,Microcrystalline wax,45,0,0,0,0,0,0,0,0,6,5,13
231,Monosodium phosphate,143,1,4,1,0,2,2,0,0,11,14,17
232,maltitol,464,7,17,21,16,11,3,2,6,25,77,61
233,Sodium metabisulphite,1413,35,159,41,19,1,19,161,16,243,204,152
234,Acetylated oxidised starch,567,16,89,111,27,35,7,3,42,174,39,161
235,Aspartame,2094,61,208,147,218,68,59,42,45,167,327,265
236,Salt of aspartame-acesulfame,78,0,9,7,3,0,2,0,1,1,25,12
237,Hydroxy propyl distarch glycerol,142,0,12,3,4,3,1,1,5,22,57,29
238,Benzoin resin,113,0,12,4,7,0,1,2,1,5,33,13
239,Microcrystalline cellulose,4092,14,51,28,38,50,7,23,28,387,121,624
240,Calcium lactobionate,360,3,60,14,6,1,3,6,4,9,69,24
241,D-Alpha-tocopherol,645,19,164,34,9,16,8,10,40,500,58,221
242,Steviol glycosides from Stevia,476,18,19,21,28,10,3,3,7,91,9,161
243,Annatto norbixin,7,0,0,0,0,0,0,0,0,6,0,1
244,Argon,21149,204,2715,612,81,7,40,80,113,669,2493,1549
245,Desconocido,591,2,182,28,8,0,3,10,7,12,103,30
246,Acetylated starch,154,1,12,2,2,6,0,0,3,8,13,17
247,Potassium polyphosphate,422,6,15,12,1,0,0,8,1,16,18,103
248,Magnesium chloride,4363,70,239,264,45,10,28,19,41,192,237,936
249,E411 food additive,468,2,81,41,10,2,3,3,17,13,112,31
250,Ammonium Pectate,42,0,0,0,0,0,0,0,0,1,0,5
251,Mono- and diacetyltartaric acid esters of mono- and diglycerides of fatty acids,4,0,0,1,0,1,0,0,0,0,1,0
252,Pentasodium triphosphate,17,0,0,1,0,0,0,0,1,0,0,4
253,Ethyl ester of beta-apo-8'-carotenic acid (C 30),0,0,0,0,0,0,0,0,0,0,0,0
254,Ethyl gallate,757,9,121,21,18,5,9,11,38,152,100,138
255,Steviol glycosides,625,18,29,39,37,14,3,3,8,96,48,159
256,Cassia gum,321,6,60,12,6,1,2,2,5,16,76,24
257,Ammonium hydroxide,1980,26,131,34,15,2,5,11,22,108,73,223
258,Yellow 2G,1196,12,199,47,32,3,10,26,18,30,214,98
259,Calcium salts of fatty acids,57,1,2,1,0,2,0,0,0,1,5,1
260,Trisodium diphosphate,58,0,5,2,0,0,1,1,3,5,4,20
261,Calcium polyphosphate,346,4,43,10,8,1,5,3,4,14,63,110
262,Alpha-tocopherol,54532,2209,7591,3458,1821,287,1163,571,2351,45147,8393,11000
263,Acid-treated modified starch,62,0,14,6,3,1,0,1,1,2,10,8
264,Sucrose acetate isobutyrate,487,10,85,14,6,0,3,4,9,19,89,95
265,Carbamide,138844,1810,11912,8309,2717,1008,1184,1006,7650,16673,17646,25572
266,Distarch glycerine,43,0,5,4,2,1,1,0,0,1,8,7
267,Potassium citrates,4011,24,159,120,121,14,12,47,37,449,637,607
268,Sodium hydrogen sulphate,5,0,0,0,0,0,0,0,0,0,0,0
269,Modified Starch,1258,6,21,5,17,17,2,5,8,137,26,241
270,Indigotine,897,11,157,41,25,5,10,10,16,26,178,76
271,potassium iodate,375,5,36,51,8,0,3,0,2,41,45,30
272,ammonium fumarate,333,2,72,20,7,1,4,5,10,4,74,31
273,non-amidated pectines,0,0,0,0,0,0,0,0,0,0,0,0
274,Tetrapotassium diphosphate,19,1,1,0,0,0,0,1,0,0,7,2
275,Isopropyl citrates,328,4,54,10,5,0,4,5,5,8,78,36
276,Calcium sulphite,489,2,102,19,18,2,6,3,3,18,106,27
277,Nitrous oxide,26375,169,945,300,127,18,288,129,130,1216,4361,1258
278,Propionic acid,14428,201,1287,1226,394,1528,846,136,692,2203,679,4600
279,Sodium salts of fatty acids,13,1,1,0,0,0,0,1,0,1,0,3
280,Dimagnesium phosphate,9,0,0,0,0,0,0,0,0,0,0,1
281,Ethyl maltol,295,5,40,7,9,0,4,3,3,22,55,37
282,Sodium tartrates,1602,4,134,73,11,4,7,12,44,127,175,296
283,Carnauba wax,423,3,28,4,4,3,0,5,3,60,32,66
284,L-cysteine hydrochloride monohydrate,150956,4997,26986,10960,1543,651,2198,2312,8456,24737,3380,71247
285,chloropentafluoroethane,94,2,16,3,4,0,1,1,1,4,26,12
286,Konjac glucomannan,1136,7,35,29,30,77,1,11,46,238,21,274
287,Alkaline sodium aluminium phosphate,3,0,0,0,0,0,0,0,0,0,0,0
288,Citric acid,35164,319,2753,1074,759,193,232,377,430,3738,2140,8036
289,Nisin,3640,19,169,47,23,62,3,26,72,166,128,1137
290,Hydroxypropyl methyl cellulose,759,3,62,23,11,3,1,4,16,91,72,233
291,pectin amide,1,0,0,0,0,0,0,0,0,0,0,0
292,sodium erythorbate,482,9,84,19,11,0,7,6,8,83,96,40
293,hemimorphite,224,3,42,17,8,0,1,0,2,9,60,20
294,Ethoxylated Mono- and Di-Glycerides,280,2,72,14,17,0,2,1,7,9,76,25
295,Alpha-Cyclodextrine,288,0,58,26,7,2,2,2,4,9,65,16
296,Tripotassium phosphate,14,0,0,1,0,1,0,0,0,0,1,3
297,Indanthrene blue RS,807,12,129,32,17,0,6,15,14,26,145,55
298,Sorbitol syrup,3,0,0,0,0,0,0,0,0,0,1,0
299,calcium propionate,606,8,89,26,13,7,3,6,12,16,138,57
300,Dichlorodifluoromethane,251,3,21,4,2,0,3,5,5,5,36,28
301,Tartaric acid esters of mono- and diglycerides of fatty acids,3,0,1,0,0,0,0,0,0,0,0,0
302,Ammonium polyphosphate,333,0,1,2,0,0,1,0,0,9,0,3
303,Mono- and diglycerides of fatty acids,298,6,49,16,7,1,2,6,5,15,64,21
304,Hexamethylene tetramine,3361,37,439,123,17,11,15,98,57,222,416,267
305,E571,181,1,39,8,7,0,2,6,4,8,45,16
306,Enzymatically hydrolysed carboxymethylcellulose,308,3,60,15,4,1,2,2,9,8,73,32
307,Cholic acid,5268,70,529,492,281,370,45,19,175,528,248,1474
308,Aluminium,17767,231,1051,449,64,25,420,499,276,910,1429,1883
309,Sodium tetraborate (borax),467,8,88,14,11,1,6,4,13,18,105,37
310,Riboflavin,17008,308,999,426,320,179,114,87,242,2249,2057,2750
311,Polyvinyl alcohol-polyethylene glycol-graft-co-polymer,100,0,16,3,2,0,2,0,1,6,23,10
312,Ammonium carbonate,375,4,15,3,0,1,1,1,1,15,2,40
313,Potassium hydrogen carbonate,19,0,2,1,0,0,0,0,0,0,0,2
314,Brilliant blue FCF,1154,12,191,46,19,4,12,13,13,30,182,81
315,Potassium acetate,1082,9,113,48,19,1,7,8,16,35,111,198
316,Polyoxyethylene (40) stearate,332,2,66,13,5,1,4,2,3,12,76,39
317,Synthetic wax,126,0,14,4,2,0,2,3,3,4,37,10
318,Astaxanthin,4448,128,508,156,183,95,152,38,410,2750,212,1669
319,Calcium citrates,6761,23,339,360,214,32,47,33,102,724,1215,1260
320,Acetylated starch,160,1,13,2,4,6,1,1,4,7,16,14
321,Potassium salts of fatty acids,13,1,2,1,0,0,0,0,0,0,0,3
322,Bentonite,5915,67,292,69,14,34,10,44,46,331,120,609
323,sodium dodecyl sulfate,46935,472,4006,2864,101,132,180,956,786,2002,573,12741
324,Candelilla wax,197,2,15,6,1,1,1,3,5,19,25,20
325,Gamma-Cyclodextrine,261,1,52,23,7,1,3,3,5,12,71,20
326,Lactitol,453,4,31,19,19,35,6,8,10,42,123,58
327,1‚4-Heptonolactone,343,4,68,26,9,1,8,2,6,10,67,27
328,Sodium carbonate,2429,24,99,37,3,5,6,9,13,186,51,303
329,Dimethyl polysiloxane,78,2,4,2,0,0,0,0,0,4,0,2
330,Potassium nitrate,1745,22,125,25,14,1,5,190,13,108,326,230
331,Calcium carbonates,16240,69,910,641,163,49,38,168,117,519,1529,1969
332,Carbomer,837,7,41,24,1,11,3,15,36,162,110,324
333,Starch sodium octenyl succinate,61,1,8,4,4,0,0,0,0,3,8,9
334,Nicotinic acid,12791,81,602,582,333,73,71,123,144,940,619,1667
335,Copper complexes of chlorophylls,5,1,1,0,0,0,0,0,0,1,0,0
336,Potassium propionate,497,5,102,20,17,0,5,5,6,10,103,53
337,E638,164,2,27,5,4,1,0,2,3,2,49,15
338,Malic acid,6186,46,328,97,84,55,41,30,65,831,180,1422
339,Gold,200000,2781,42408,10451,4258,588,3278,3742,4744,10025,47153,28497
340,Dextrin,1960,26,127,88,105,82,29,12,88,217,146,426
341,ammonium adipate,366,4,91,16,10,2,2,3,5,6,103,23
342,Butane,3997,113,361,213,19,20,24,20,41,187,76,602
343,Succinylated monoglycerides,19,1,1,0,1,0,0,0,0,3,0,4
344,Monocalcium phosphate,271,4,4,0,1,2,0,1,1,5,25,48
345,mineral oil,4624,101,661,85,16,8,18,119,134,261,305,654
346,Dimethylpolysiloxane and Methylphenylpolysiloxane,97,0,13,9,4,1,1,1,0,3,25,11
347,Brown FK,743,9,118,34,24,1,5,14,13,18,148,54
348,Glyceryl diacetate,84,3,10,3,3,0,0,0,0,7,8,23
349,Chlorophyllins,43,5,5,0,0,0,0,2,1,8,0,4
350,Dipotassium phosphate,68,1,5,0,0,0,0,1,1,1,1,15
351,Sodium nitrite,4051,309,645,104,41,14,54,20,96,996,251,833
352,Lecithin,12555,89,669,657,273,104,120,101,220,1643,630,2876
353,Calcium tartrate,374,1,63,15,13,0,3,3,4,11,72,34
354,Iron oxides and iron hydroxides,1533,13,152,35,23,1,12,11,16,73,143,127
355,Nitrogen oxides,10984,312,1089,170,79,26,153,189,282,3206,752,1584
356,Calcium fumarate,385,3,76,24,12,1,2,3,6,10,90,33
357,Sodium calcium polyphosphate,343,4,8,10,1,2,1,8,6,36,32,108
358,Potassium tartrates,1264,17,150,59,10,1,7,11,26,95,119,278
359,Gelatine,2740,13,270,55,15,9,20,59,52,194,301,563
360,Ethyl p-hydroxybenzoate,1038,16,119,166,30,5,17,22,16,85,163,116
361,Petunidin,582,8,37,13,14,8,4,1,18,224,11,176
362,Annatto bixin,109,12,8,1,2,0,0,3,5,86,2,26
363,Propyl gallate,1549,87,284,51,14,6,21,39,52,845,124,341
364,Magnesium hydroxide,2079,3,118,38,8,1,10,12,27,192,412,243
365,Citric acid esters of mono- and diglycerides of fatty acids,4,0,0,0,0,0,0,0,0,0,1,0
366,Ethanol,196137,3428,17827,8116,2725,1540,4522,1477,6449,27726,11636,42219
367,Gamme-tocopherol,391,3,65,19,12,1,1,8,10,11,95,27
368,Sodium bisulphite,2026,546,518,103,37,6,26,32,37,591,171,547
369,Sunset yellow FCF,1123,13,161,47,22,3,10,24,26,48,182,84
370,Glucose oxidase,10849,142,1289,808,237,32,34,38,147,1354,194,1853
371,Sodium malate,24,1,1,0,0,0,0,1,0,1,0,1
372,octafluorocyclobutane,129,0,13,5,0,0,0,0,1,5,27,9
373,Glycine and its sodium salt,2100,22,120,71,15,9,20,25,20,242,75,684
374,Lutein,7830,158,1034,678,215,45,101,31,336,4379,1251,1828
375,Sodium methyl p-hydroxybenzoate,715,12,115,22,18,0,5,11,11,39,133,65
376,Calcium Disulphite,592,4,89,21,18,0,8,10,13,18,130,46
377,Tagatose,793,4,36,31,50,22,3,3,5,76,63,203
378,Gum Guaicum,565,3,93,18,14,3,5,4,10,13,108,36
379,Paraffin wax,2054,46,759,129,2,2,6,12,32,36,160,462
380,Magnesium carbonates,1185,9,89,30,15,4,4,6,17,44,136,142
381,Choline salt,142,1,24,11,1,0,0,0,2,10,39,17
382,Calcium alginate,3067,18,177,79,11,22,1,9,46,198,181,712
383,Tetrasodium diphosphate,6,0,1,0,0,0,0,0,0,2,0,2
384,Dodecyl gallate,535,10,100,22,12,2,8,22,7,94,105,59
385,Enzyme treated starch,114618,1561,11612,2241,331,367,992,1755,1493,5682,9890,21864
386,Ponceau 4r,1104,22,159,51,21,2,13,26,24,39,175,86
387,Monosodium glutamate,2743,43,193,199,474,29,189,64,113,336,175,555
388,Caustic sulphite caramel,0,0,0,0,0,0,0,0,0,0,0,0
389,Calcium malate,18,0,1,0,0,0,0,0,0,0,1,6
390,Ethoxyquin,774,43,193,17,12,9,9,8,11,288,103,112
391,Sulphur dioxide,11236,150,576,103,78,8,56,838,136,841,1468,648
392,Calcium chloride,12430,89,609,444,46,21,52,77,151,898,413,3285
393,Erythorbic acid,535,7,86,23,17,1,2,6,9,82,93,48
394,E642,149,1,21,10,5,0,0,2,4,6,38,13
395,Oxidised starch,69,1,11,6,1,0,0,1,3,2,19,9
396,Desconocido,637,4,190,21,10,3,4,14,6,26,121,41
397,Arabinogalactan,3127,17,225,76,30,93,12,36,123,312,125,1155
398,Allura red,1388,22,200,55,24,7,13,17,20,44,196,107
399,Citranaxanthin,11,0,0,0,0,0,0,0,0,8,0,2
400,Magnesium lactate,467,2,105,27,8,0,4,4,13,10,103,31
401,Polyethylene glycol,44491,395,8044,1966,241,417,457,702,1168,4713,2736,14385
402,D-sorbitol,774,6,27,19,7,9,4,3,5,43,19,166
403,Sodium tripolyphosphate,1037,8,62,14,2,16,10,9,11,161,29,291
404,Potassium persulfate,748,12,33,9,3,1,3,27,4,57,39,68
405,Acetic acid esters of mono- and diglycerides of fatty acids,10,0,0,2,1,0,0,0,1,0,0,4
406,Glycolipids,19920,98,2780,1427,323,224,178,181,691,781,543,5333
407,Mineral oil medium and low viscosity class III,2,0,0,0,0,0,0,1,0,0,0,0
408,Oxidised polyethylene wax,149,2,19,4,3,1,5,3,2,5,20,18
409,Sodium/potassium/calcium and magnesium salts of fatty acids,251,4,54,10,7,1,1,2,6,9,81,14
410,Fatty acids,200000,2745,25190,22183,31083,16739,3839,2846,14656,41492,26441,70619
411,Polyoxyethylene sorbitan monooleate,381,5,68,9,10,3,5,8,14,16,74,43
412,Chlorine,32279,1109,2451,821,84,49,191,316,164,1475,846,3583
413,Calcium acetate,1154,3,113,85,24,3,6,8,22,40,273,121
414,Nitrogen,200000,5900,21801,8277,3010,1631,1705,2799,7733,30712,17906,54739
415,Riboflavin-5′-phosphate,185,4,11,3,0,1,1,3,3,15,3,39
416,Patent blue v,1232,13,307,46,28,2,12,61,13,27,255,86
417,Calcium 5'-ribonucleotide,166,1,21,12,5,1,4,0,2,10,41,16
418,Ammonium hydrogen carbonate,66,1,1,0,0,0,0,0,0,4,1,2
419,Tricalcium phosphate,8670,33,571,102,30,5,2,34,121,303,818,3215
420,Sodium citrates,12213,109,682,445,193,50,66,122,168,1253,1346,2488
421,Nitrosyl chloride,157,1,14,6,4,0,1,0,2,11,28,14
422,Amidated pectin,81,1,1,2,0,2,0,1,1,5,0,18
423,Sodium aluminium silicate,209,0,41,15,4,0,2,3,6,5,51,18
424,Sodium sesquicarbonate,31,0,0,0,0,0,0,0,0,0,2,5
425,Sodium/potassium and calcium salts of fatty acids,9,1,3,0,0,0,0,1,0,0,2,3
426,Dicalcium diphosphate,30,0,2,1,0,0,0,1,1,1,3,13
427,Sodium formiate,1137,31,154,34,9,6,7,5,21,117,108,156
428,l-cysteine,150956,4998,26987,10961,1545,651,2199,2313,8457,24734,3386,71246
429,Ethulose,272,3,47,10,7,0,4,1,5,4,74,19
430,Sodium sulphate,1012,24,188,33,7,123,1,9,255,236,26,357
431,Magnesium stearate,1116,4,45,23,7,3,3,8,5,150,90,158
432,acid esters of mono- and diglycerides of fatty acids,255,1,50,11,11,0,3,3,10,8,66,15
433,Aluminium silicate,5855,48,273,82,22,19,76,45,88,409,355,689
434,Beta-cyclodextrine,18341,168,2071,957,89,134,182,61,455,2573,323,5130
435,Sodium propionate,946,6,132,45,29,68,14,8,47,66,133,202
436,Acid sodium aluminium phosphate,10,0,0,0,0,0,0,0,0,1,0,0
437,Konjac gum,76,1,0,0,0,1,0,1,0,11,1,11
438,Glucono-delta-lactone,1054,5,58,29,11,7,7,3,7,73,70,171
439,Guanylic acid,385,5,64,26,10,0,0,3,10,22,38,73
440,Monomagnesium phosphate,2,0,0,0,0,0,0,0,0,0,1,0
441,Polyglycerol esters of fatty acids,279,2,44,11,1,0,0,1,1,9,71,29
442,Thermally oxidised soya bean oil interacted with mono- and diglycerides of fatty acids,2,1,2,0,0,0,0,0,0,0,0,0
443,Pentapotassium triphosphate,3,0,0,0,0,0,0,0,0,0,0,0
444,Distarch glycerol,52,1,9,2,0,1,0,0,0,1,19,6
445,Delphinidin,1689,50,204,60,60,20,12,6,86,679,35,691
446,dipotassium dihydrogenpyrophosphate,0,0,0,0,0,0,0,0,0,0,0,0
447,Sucralose,1408,27,83,99,222,183,17,9,45,91,225,241
448,Ethyl lauroyl arginate,609,2,98,31,11,2,8,8,5,21,118,53
449,Neotame,231,3,28,20,26,11,2,3,8,8,35,39
450,Rhodoxanthin,35,0,2,0,0,0,0,0,0,21,0,6
451,E450viii,0,0,0,0,0,0,0,0,0,0,0,0
452,Potassium chloride,26989,196,1638,1725,360,37,417,175,258,2179,1743,9560
453,Benzyl alcohol,4119,54,146,73,9,7,25,114,28,286,119,628
454,Bakers yeast glycan,718,16,83,23,6,6,6,11,31,45,86,175
455,Cyclamic acid and its Na and Ca salts,107,0,15,7,5,0,0,0,4,3,20,13
456,Disodium diphosphate,3,0,0,0,0,0,0,0,0,0,0,0
457,Red 2G,865,19,140,28,20,2,6,10,10,25,140,76
458,Potassium ferrocyanide,663,9,60,18,8,2,7,4,3,62,55,54
459,Potassium sorbate,1336,39,116,34,14,11,2,14,24,110,120,158
